evolution rate,arithmetic mean length lived,arithmetic mean species population time
0.062,1121.0,92652.33333333333
0.064,361.0,12863.0
0.065,419.0,2444.0
0.066,601.0,15771.0
0.07,201.0,342.0
0.072,158.0,1378.0
0.079,397.5,57835.5
0.085,1681.6666666666667,249948.33333333334
0.086,275.0,10397.0
0.094,649.0,15577.0
0.097,1244.3333333333333,74628.33333333333
0.102,84.0,237.0
0.108,240.0,4450.0
0.111,506.0,11138.0
0.114,96.0,144.0
0.122,1511.0,53221.0
0.123,1040.0,57211.0
0.129,91.0,125.0
0.132,1030.0,135905.0
0.135,84.0,113.0
0.137,97.0,191.0
0.14,159.0,342.0
0.143,337.0,4371.0
0.146,877.0,49472.0
0.154,266.3333333333333,5974.333333333333
0.155,163.0,2146.0
0.159,87.0,162.0
0.162,87.0,163.0
0.164,89.0,165.75
0.166,78.0,178.0
0.167,470.0,9018.0
0.168,1509.0,47258.0
0.182,84.0,106.0
0.184,53.0,91.0
0.187,134.0,221.0
0.191,60.0,105.0
0.198,2030.0,87310.0
0.202,354.0,1732.0
0.21,232.5,4325.5
0.213,342.5,2102.5
0.225,173.0,844.0
0.227,108.0,452.0
0.238,130.0,162.0
0.239,85.0,139.0
0.248,115.5,1315.0
0.258,65.0,140.0
0.26,71.0,100.0
0.263,136.0,266.0
0.267,72.0,109.0
0.272,64.0,798.0
0.277,104.0,157.0
0.281,144.0,369.0
0.282,50.0,91.0
0.288,142.0,234.0
0.29,112.0,147.0
0.295,52.0,138.0
0.297,59.0,110.0
0.298,78.0,96.0
0.315,79.0,114.0
0.319,90.0,145.5
0.323,78.0,95.0
0.334,242.0,1882.0
0.353,63.0,704.0
0.366,229.0,1233.0
0.368,97.0,241.0
0.369,67.0,102.0
0.377,96.0,348.5
0.388,92.0,788.0
0.391,44.0,84.0
0.393,87.0,91.0
0.397,61.0,85.0
